datetime,band_14_bt,band_15_bt,bt_diff,nsat,hi,rh
2025-03-01 12:00:00,-1.700427999999988,15.117509000000041,-16.81793700000003,31.0,33.05,52.11
2025-03-01 12:10:00,17.571718000000033,35.754638,-18.182919999999967,31.14,33.07,51.11
2025-03-01 12:20:00,-4.710153999999989,-2.8328769999999963,-1.8772769999999923,31.29,33.32,51.03
2025-03-01 12:30:00,-34.18699099999998,-9.705066999999985,-24.481923999999992,31.19,33.05,50.54
2025-03-01 12:40:00,29.951659000000006,34.10906600000004,-4.157407000000035,32.14,34.39,49.03
2025-03-01 12:50:00,3.103204000000005,45.576189,-42.472984999999994,32.27,34.55,48.71
2025-03-01 13:00:00,23.535046000000023,8.195705000000032,15.33934099999999,32.33,34.25,47.01
2025-03-01 13:10:00,18.69809600000002,15.617557000000033,3.0805389999999875,32.29,34.23,47.22
2025-03-01 13:20:00,12.978790000000004,8.663490000000024,4.315299999999979,32.79,35.16,47.33
2025-03-01 13:30:00,-1.18389099999996,8.312599000000034,-9.496489999999994,33.04,35.49,46.8
2025-03-01 13:40:00,25.21810400000004,0.4749240000000441,24.743179999999995,32.9,35.18,46.61
2025-03-01 13:50:00,13.977388000000019,5.994168000000002,7.983220000000017,33.24,35.87,46.84
2025-03-01 14:00:00,-18.759559999999965,8.452463000000023,-27.212022999999988,32.99,35.5,47.19
2025-03-01 14:10:00,35.70389400000005,-16.435720000000003,52.13961400000005,31.69,33.61,49.12
2025-03-01 14:20:00,59.08438000000001,-23.352942999999982,82.43732299999999,31.96,34.05,48.99
2025-03-01 14:30:00,32.14226000000002,-22.279840999999976,54.422101,31.33,33.2,50.08
2025-03-01 14:40:00,8.606759000000011,4.31065000000001,4.296109000000001,30.97,33.01,52.16
2025-03-01 14:50:00,31.458008000000007,-10.943093999999974,42.40110199999998,30.76,32.83,53.15
2025-03-01 15:00:00,-12.210194999999999,1.4832790000000386,-13.693474000000037,30.68,32.85,53.94
2025-03-01 15:10:00,13.27669400000002,6.927768000000015,6.348926000000006,30.7,32.95,54.23
2025-03-01 15:20:00,-27.707519999999988,-14.563761999999997,-13.143757999999991,31.01,33.36,53.5
2025-03-01 15:30:00,5.299679000000026,-57.61504899999997,62.914728,31.76,34.45,52.18
2025-03-01 15:40:00,43.786811,-26.09519099999997,69.88200199999997,31.47,33.84,51.95
2025-03-01 15:50:00,-7.010271999999986,32.505825000000016,-39.516097,30.98,33.37,53.83
2025-03-02 12:00:00,14.359478000000024,-11.251226999999972,25.610704999999996,31.36,34.03,53.62
